Class,m/z_300.0,m/z_310.0,m/z_320.0,m/z_330.0,m/z_340.0,m/z_350.0,m/z_360.0,m/z_370.0,m/z_380.0,m/z_390.0,m/z_400.0,m/z_410.0,m/z_420.0,m/z_430.0,m/z_440.0,m/z_450.0,m/z_460.0,m/z_470.0,m/z_480.0,m/z_490.0,m/z_500.0,m/z_510.0,m/z_520.0,m/z_530.0,m/z_540.0,m/z_550.0,m/z_560.0,m/z_570.0,m/z_580.0,m/z_590.0,m/z_600.0,m/z_610.0,m/z_620.0,m/z_630.0,m/z_640.0,m/z_650.0,m/z_660.0,m/z_670.0,m/z_680.0,m/z_690.0,m/z_700.0,m/z_710.0,m/z_720.0,m/z_730.0,m/z_740.0,m/z_750.0,m/z_760.0,m/z_770.0,m/z_780.0,m/z_790.0,m/z_800.0,m/z_810.0,m/z_820.0,m/z_830.0,m/z_840.0,m/z_850.0,m/z_860.0,m/z_870.0,m/z_880.0,m/z_890.0,m/z_900.0,m/z_910.0,m/z_920.0,m/z_930.0,m/z_940.0,m/z_950.0,m/z_960.0,m/z_970.0,m/z_980.0,m/z_990.0,m/z_1000.0
Aggressive,769.595365896716,786.0246972778812,793.6072373180901,793.7400119497515,806.980524927889,823.7680920442046,737.2365090657336,765.784164941846,783.422675178865,762.6864119325547,868.7719469736055,744.864433770615,733.8169981922902,854.012032715702,700.7302951239656,756.0507594536572,704.3294490406167,787.3542853500738,825.8010508743182,858.7781997889207,775.9905882605303,800.7906278077776,789.9631226840086,848.8794142101415,762.7521046468947,694.8594613926032,859.7557312312163,817.7714416186855,863.9646905149687,771.9386460123239,706.3352543519788,781.246926544391,795.366774738684,780.8297544680901,814.2199898277104,786.0702938366585,780.3392652936526,809.7117502527389,741.4878374477332,786.0405728795507,839.5288420767572,801.4738298057624,771.6632579188141,778.0381813582627,779.1465157066652,883.1641549911596,1025.215260422755,865.8167631032617,1059.3274208460696,717.7310441760492,1029.0143977722535,767.080236876664,794.3451814760238,770.9167606774979,797.3363301133372,798.3608669512271,794.591084801442,810.2140404425502,780.6085235134825,801.011055265946,809.4262637887543,766.19292801777,762.7500116127989,799.8312258117418,755.7091253868001,811.4288638355872,795.1774315276343,850.338931768017,835.9275468152221,797.1589487844792,756.1147212583561
Aggressive,850.7600738919626,828.1165605072259,810.0940008230853,828.4270589543617,774.8840282576161,856.6304707642793,799.7544662162427,852.4324437908529,735.1024290046895,751.5044033352502,770.5446857445164,788.7271840169639,828.8148090975872,835.9805442265398,750.9208499019323,802.7435377204458,806.4819881977062,781.3627436754658,785.8512931797974,829.8995248217276,935.6583748827484,822.9321079894971,858.3745481760405,816.4584800095215,764.3268566287638,705.7509133879846,808.0257095491592,767.4328264549393,747.2389036211403,860.4886005989623,856.250704143957,874.9713069078749,828.7726439766474,769.1388091068733,852.0425831333602,803.132893648793,853.535652500537,838.9487462391183,778.3370134173584,741.0054060431935,859.0552875543874,777.0051011592466,751.3442948067448,881.7789605625389,806.2926774509245,828.5136266826498,1060.986183659032,758.2620384053464,1148.1858841086469,851.421448300837,1137.9909881284634,749.1813616613829,760.4181408158422,743.1082405425921,831.2886847350122,795.6520889657298,824.1409254466457,787.5280865362486,737.8089469359279,748.2487975550799,760.3007669482142,815.1147058095228,826.632397613815,700.3347336067516,843.6619564402445,799.765942908335,738.1766708235805,838.8049979035134,835.8282093436745,808.9367038117255,759.5385416978386
Aggressive,805.9534774724369,742.1089430344665,775.0802714089452,755.9987584821773,824.9028942474177,800.5608176320741,764.4015767012686,766.0630047481354,813.9868146419253,829.6685143736893,791.2439927437845,826.3398711582735,838.8776055222023,785.6353272249255,725.910994929525,774.8632164837209,793.4942348663474,818.8356482035988,820.6333725639095,740.3805087983178,823.3882010077222,763.6022600803924,823.0793086564754,832.4983747800937,845.9081010950096,778.9259622773682,766.8858602148534,795.3114790174011,806.6413662095118,816.7152805085092,815.3200290989188,788.8938980383967,835.7545468961498,755.0092675077158,872.264461172708,859.7536819425205,719.8750052473047,746.6063099730637,855.2307674657833,810.7629458988117,782.7336643444224,818.9303954301281,741.1665071509644,790.8381963237473,727.2694805985914,883.8517314981459,1180.6218216578418,877.5071161904258,1149.9661440445852,753.2660551807901,1066.626323926697,762.4474915330447,794.378648085353,754.3829856270357,836.9720646655446,799.3842623787885,787.3275242602978,777.391675166431,748.7448839404649,801.101619245541,775.0995460181913,840.1223100789156,725.3087416869726,729.3765071011649,791.1327075836311,766.5834751972207,818.2259160708154,788.8823545969725,817.5773211113574,835.1327100944031,833.317844967712
Aggressive,802.8652188561174,812.1348381611375,832.6474872148747,886.4638572394932,824.557157427774,876.4170075462,788.1729994655626,791.0259322672032,785.4791600169701,846.55256928378,785.3759250030251,785.043696036735,851.1708353134496,718.7749122896386,804.6980839285038,852.4926658656929,792.5232404722117,834.6783957749344,757.389454005092,775.8979840107269,845.0389598322546,905.5761294583631,821.5816764681285,766.9919729368149,735.2178473658743,808.3897645250219,802.7944813029774,725.6710196063905,732.9283158642398,761.7589105201642,779.9508261809874,833.435265592527,851.5058257938668,830.1286271936566,833.4160350912169,846.5070426946413,859.6218695679921,847.6713186348255,748.5275484017266,854.944545347815,796.1130486801078,780.7034456533696,790.7579434565562,793.4739705262068,836.8921924569809,754.7322480612776,1222.5611916977239,848.6693321004262,1146.5093685871966,765.2577307496801,1096.377512090716,763.2571198499809,767.4897600493632,792.0367775994991,801.9509902411895,765.6446599538754,774.6876333363214,790.319975766426,827.1719297513396,779.3415253585248,786.3352383081774,796.7536700600186,878.3184464420683,823.7708812710075,764.7189171644814,831.0892162137073,821.3585215133457,823.9808362280153,821.2865243264769,804.6729239399439,742.6635233976509
Aggressive,778.8410008779532,725.8029257346617,857.9375788040454,797.5163034037726,831.6231746834447,822.3256313779065,850.8475423854968,875.8788632179356,795.7669555654007,791.2050932253726,792.8023718533991,802.701690299495,777.6824784681434,791.2242442591374,825.7426900269475,801.7183619264933,779.4688837442493,821.1577950974366,861.3052234023452,785.2063106347721,850.1074168215322,789.0863768826199,802.9468276553368,834.197584572363,823.17429271435,828.9997815411406,707.6610143429165,784.1365920524514,716.664753528905,761.0893890881401,836.7527269678637,844.5539837224044,742.209037308789,809.8671750888785,834.2619510534912,757.4003260841477,773.440645344576,803.7873814502535,839.1176344885862,790.5729559494132,803.6869400995439,825.8686468241971,864.7022827223772,775.9291525697221,720.4247899722786,795.9247507742484,1055.9026468579136,743.8622471307361,1048.9372341457008,822.9418001154038,1162.3739146671146,847.0534040756644,797.4724457565895,819.022265478575,770.3106692604803,759.4222877044327,827.6501633279127,839.9282204036448,836.8858983886685,843.6081006741977,760.1266819084242,814.1973478143559,789.85362703716,824.5137023789399,858.9436458058714,797.142348569254,813.5549390895122,837.2027796902848,857.7768635608675,836.221062135428,871.9550460125639
Aggressive,781.9496965550214,745.4368190338678,779.8907278575607,769.4315720731983,833.3620479587003,839.4473569734608,851.0414333018202,800.5123302356899,791.9623740157663,856.086217407433,733.6807773802254,812.7498305532082,779.9777392412198,836.9851133859157,829.231419215141,857.9763398128334,806.1769325034303,859.6440332876869,814.3605813671742,824.6330264163382,757.219201869137,779.4590202951576,787.8816937064594,911.2971025361431,827.8927084755377,732.4044275053725,845.394085870338,853.3768439076649,799.8388330895673,809.6023094345678,808.4346451242054,863.8558546012367,816.4505508918638,795.2482023172358,810.7261944899592,761.0505419501161,788.4069264992847,811.4166040002522,851.5359619351688,784.8156146893735,839.8827744276094,757.1824758198043,774.9703419038948,737.5826725702595,775.1114445208278,769.6163118482632,1114.2976912644224,778.1970722419048,1100.2278557665986,761.7834815195424,1068.3369228874672,759.1581482117226,791.4635880426626,808.5946640091337,810.1086629052531,824.595766532919,780.6268835727324,793.2910949875045,774.0444934466628,787.6871211036137,875.63136931076,831.4640873410268,810.7703963848151,763.5137472925467,829.3882664650264,785.9130530776335,790.837416914176,865.6224620277452,797.2232975169836,739.7090848473836,888.7607320971783
Aggressive,733.0970049713804,745.8166650958643,697.160250451818,826.0814370320999,766.7478593411779,787.1457677292831,811.7098628681684,851.3722675505381,787.8513487968004,867.4086535058445,804.2412628103755,838.9541501308897,804.7706070956673,784.6944192902661,810.234218267204,782.0728825348208,784.6951458404511,799.2345671574969,816.8774198218265,824.84938964761,749.6896823656797,776.1811383123172,798.7410951097195,833.0646373880163,817.4375624279633,845.800276356366,758.9651392907713,745.5393673770835,839.8035685110652,774.4086315044411,775.5582805990938,830.9428291382321,824.020940390163,768.1746049204567,800.3746435571192,881.3690207963385,858.8419076156714,823.9612364883556,806.5039781506513,776.9132415568731,768.4045765842386,751.5945165242279,790.8817133835206,868.8553740627729,835.7627553288021,835.0656268263506,1149.5317265920137,837.536898312521,1081.5086155357938,839.819507807279,1085.264319144399,790.5866152258519,781.6017431594189,825.1883130848983,812.6798365193687,796.4848676848201,844.2433515909821,770.587507945142,779.2290291584745,810.0695271915351,762.7196114070031,742.1713173801087,782.6266411498412,859.8998632359956,768.4073202203638,724.381215140487,792.4170127295587,829.1152375146157,840.693877048834,828.3338802906426,763.6346727712958
Aggressive,829.132000756423,741.9859594346651,782.6438866601383,728.0026051045239,794.923702536468,748.3668152667174,820.8226744029014,762.6739228685457,852.1830830507495,777.2813511963724,789.4953785239818,822.9102785817045,771.1797895404075,831.6130171830941,800.0619612140601,831.2731969748917,811.789095304865,856.1741728206326,840.6047965335039,776.5142193070118,852.4611607426205,738.7970668397093,780.8231579923643,806.4694041573671,837.7654212877027,836.5698576210378,816.9735447905986,762.4502917467345,871.147690160157,799.7266892255105,819.3538752048513,831.3097242142778,823.2941585658631,832.1291165406411,782.4747662984042,785.8522960707751,837.9152101608511,814.353073806354,753.6823853120254,766.7374921983915,795.0217844048574,849.7914661030984,856.9758384661194,814.5155176617163,833.5286541310422,745.9096692300336,1138.1232907420683,798.9014019873997,1037.3974151573734,787.4707213614532,1150.4496577642512,853.5559767373161,793.4338058082104,838.4330564455886,794.6645350184166,827.7907733739946,838.8183442209632,782.2722742739583,791.1072310656904,779.5038866697241,749.0112420627414,910.0605193341617,833.4521052901398,735.6125197514375,827.1329224458009,773.1109910158193,860.9570015221468,815.8937742562428,812.3443497525085,873.042058068414,833.8142695736867
Aggressive,749.3964212068823,811.1113414729401,834.2680490552362,779.8521479071245,740.316113540929,773.0560644648828,839.8038632406465,780.7915826335022,816.7730337701921,741.9587022761269,792.5223448933189,812.2231019484557,787.2036401030559,894.7516873125189,809.7276626395494,800.7087979298332,780.1794776133603,798.3301199098296,844.3490339693859,883.2387293905799,760.3606530602574,778.2974069255301,813.2919272914685,820.9922605753686,837.6233026496593,826.972869279026,825.3359867072121,751.9166299317582,785.2552745996456,844.3398870711746,828.24582684349,826.189959196417,780.0660004897653,848.3079757588015,704.1500077806832,743.8152324937727,706.9006545401185,815.2407641178831,795.4748714426993,806.890602011184,800.9082261211096,783.8308960704422,729.9190986708018,814.4191766081371,742.1372691739018,773.8919973382228,1082.8205844315116,751.5941708060085,1120.7750382761985,796.7656800784172,1101.9094253410976,808.7255668277019,693.5034268010943,763.742213468734,815.6372519950472,767.9578056462572,814.9352931671267,790.8050713554555,766.7994073560878,783.3241133267736,796.5515143564614,774.7914878648131,860.139685065463,767.1846687152728,833.6281137973252,817.7998776822443,823.07540541256,752.5940503285532,803.5843619409048,798.5084967954504,877.470978100789
Aggressive,781.6371544412988,795.4750469007539,770.0179407356343,804.5339218974367,826.4352661513207,859.9553290448438,764.9487009061834,792.3460519718247,850.6194251696528,743.3794859966861,858.8335832180389,837.3189306485536,794.0388955761147,839.1754677790843,790.9820986441863,811.1333775284165,721.0007836692537,788.2970399699984,756.9224908810277,788.2289254443433,786.4425908063007,740.9040427612126,846.1722262464209,893.8130764499888,747.5875352740273,798.826193213223,859.9907300669335,836.2512603890914,845.5021866377848,775.5793938846853,816.5345845555612,806.4425469315348,778.402175524201,796.701155486442,833.5054743676803,805.3470214764677,779.7997813331413,735.0827839188717,755.8975453071414,833.177207650424,796.1770733331165,819.481705301622,852.1781598242579,830.0874022527098,760.3092214348952,736.2107651130679,1123.757400491792,872.1084810664847,1126.3336332331908,815.045811930096,1086.2708878747567,828.7506395475463,773.4755083252332,745.596579228604,819.9991507441661,826.5989660144892,818.3795483868067,775.270585489344,761.7469426232982,848.4393516129169,785.8901443055904,753.0758252495757,802.066959870698,822.7830777954814,853.3117175566467,777.2584102158163,845.1253820406152,799.476492548116,791.7325105715707,816.8233573624627,815.0514864956945
Aggressive,813.8249562416069,788.2066734460642,817.9407432249384,861.1801063293235,851.4052628744512,748.738753647708,716.9042904440569,748.9512957736573,793.094502418465,798.7369652248451,803.2669358915497,849.2996686215156,834.1778879719193,804.2385508364016,803.0819429771893,756.2799045997763,788.3820614095405,786.6836146288919,847.0029021864651,741.9875282652581,857.1932853116351,825.6101417159388,798.8690012845132,817.4142949135111,819.397226852589,833.522960236665,758.6559835117963,757.9635755968382,800.779843473815,795.456465913825,839.9144721444216,817.1795257352819,780.6661542979457,770.9701189006659,754.2279008019384,747.5431736234183,796.4341474697486,815.2997780813736,787.2299328419542,781.0259918395793,798.2187299604697,757.8681131718349,834.9217151988311,810.4394156490964,875.8761538226072,791.6449043356815,1134.926700165819,789.7621318623081,1062.091305873783,880.7745927926505,1102.7442076691414,908.6924471834625,713.4397248591406,817.9407938921315,812.7817858777056,822.3174912681999,756.7814275697198,807.5697098481813,856.9896492893641,869.4641809183502,820.1662355733682,813.9516623630788,785.8214411906567,842.2875995690589,794.5696473159162,825.4692520756114,840.6073192358728,814.5524434160685,794.8750577908161,744.1383692195653,781.775556938249
Aggressive,818.3502420823531,792.8260750769632,747.4372980368828,760.6090049298716,756.6859001063159,729.4231690678729,818.3379056732149,804.2014355654997,887.3380335440912,797.279736471283,820.7107143923648,814.8770169566752,852.9848184507147,754.0811331187246,754.6326111875521,785.1249604536357,742.2507113399455,788.1201295159782,772.9558137779461,777.6413852414404,757.9809964259423,821.9703587457213,803.7176734406622,852.0188388238754,772.7110017862562,807.1247307962761,801.751305798106,776.113955850529,813.5422091259551,766.1224627259388,784.7309563659659,750.0950792012028,785.1304347584413,732.5276725089055,779.5400557657539,788.1739131838945,810.555146273082,832.1904897408449,748.8487980226507,885.409715085595,777.0881450759779,869.977484764383,741.7820471854515,770.1858445718898,882.5114281122031,769.0723556918971,1153.1274553039143,817.891370803702,1173.6528303873538,777.094245353271,1060.7181932075862,816.8582972026802,873.8398103947211,799.5035723605513,771.0895306556251,886.4349056209517,834.5594687490061,736.6715073520736,802.262941266053,804.0626759633375,776.8146333921288,772.7084085296704,768.4193997177935,841.7634066221063,790.6035333740404,798.2315229046187,785.6750007975859,804.3487497141006,763.1985562263559,877.1524410255541,815.8404725282777
Aggressive,756.2990333157312,826.0629014964477,760.4361729221306,821.6326694356171,750.8799676565859,803.7641265374082,823.8149599340765,862.411488047493,739.2924505772255,845.7025217243068,714.6583717642688,789.1455588803374,782.4081660158948,780.2848736106583,842.1558183359663,764.0614287158794,784.8735251104011,749.0836985673221,813.0972103525347,846.8467693474083,792.5206529871716,741.4358135899224,790.7868253221602,817.9366601053191,801.9718832997884,777.9761197092661,800.9535573819543,796.3994375524168,749.8260986178777,797.6247976763002,840.8206192397666,746.0083589576229,765.6738455575403,798.8721500691661,866.7416464980781,771.4584547880239,779.4401048037514,764.6186524151615,840.693846194233,867.4554905306007,802.513964802002,887.5578983074145,782.9778086667774,745.8665972976484,837.8194665923509,791.6537329285791,1056.065121123109,828.3819962721353,1152.6195464506934,803.7916876296437,1100.9509942794393,851.3731422360044,783.1889622112318,796.6412420371488,791.3674190557565,787.2622776296826,827.6274550017761,796.2259340263655,741.7707071625908,816.6655590010146,775.6795904841149,842.6814921853753,758.1407846519476,797.4469451453177,771.8476379560408,768.7532082526428,796.0819576238354,743.6512081240818,770.0164216912075,801.0695533029381,831.1781437213372
